Genus	predicted_mobility	Relaxase	PCN	Multiple_replicons	Length_chr	gc	Number_plasmids	Predicted_ptu	Logsize
Salmonella	conjugative	MOBP	2.20696308703259	Single replicons	4755436	0.499257487417153	1	PTU-I1	5.00145245500831
Salmonella	conjugative	MOBP	2.2067611595233	Single replicons	4844293	0.444972090310756	2	PTU-X1	4.55641106081832
Enterococcus	conjugative	MOBP	2.20675411074664	Single replicons	2891429	0.36005336505232	8	PTU-Lab18	4.7938811441498
Escherichia	conjugative	MOBP	2.20510536439613	Single replicons	5190359	42.0371854463856	5	PTU-I2	4.79511498563036
Klebsiella	conjugative	MOBP	2.19812203201388	Single replicons	5380979	0.452060841995425	5	PTU-I2	4.87361700691723
Escherichia	conjugative	MOBF	2.19745246861732	Multiple replicons	5186323	51.8997204584754	5	PTU-FE	5.16527697861823
Klebsiella	non-mobilizable	No MOB	2.19638787483542	Single replicons	5345730	0.533187903195734	3	PTU-E13	4.72944018766132
Escherichia	conjugative	MOBP	2.19569622848819	Single replicons	5018128	41.1671413775246	12	PTU-X4	4.48990225643532
Escherichia	conjugative	MOBP	2.19551394985072	Single replicons	4846819	49.5883853071451	4	PTU-I1	4.95135694988166
Klebsiella	conjugative	Multiple MOB	2.19229859159136	Multiple replicons	5283055	0.521101748278961	4	PTU-FK	5.15026201427446
Acinetobacter	mobilizable	MOBQ	2.18692214597545	Single replicons	3910207	0.358463564027706	2	PTU-Pse7	4.24226804482769
Klebsiella	non-mobilizable	No MOB	2.1853291550966	Single replicons	5537943	0.517346624478481	5	PTU-E42	4.552826333775
Enterobacter	conjugative	MOBF	2.18465138254854	Multiple replicons	4934545	53.4472496273315	6	PTU-E60	5.27840373872238
Klebsiella	conjugative	Multiple MOB	2.18442759399406	Multiple replicons	5496498	0.526339433816211	5	PTU-FK	5.4614625091611
Salmonella	conjugative	MOBP	2.18434839770659	Single replicons	4711862	0.501483082268692	6	PTU-I1	4.97496279304632
Escherichia	mobilizable	MOBP	2.18368856891936	Multiple replicons	5273163	52.3875900663134	2	PTU-FE	4.98930295146452
Escherichia	conjugative	MOBP	2.18226674848757	Single replicons	4483451	42.9369952612961	6	PTU-I2	4.77765877084634
Staphylococcus	mobilizable	No MOB	2.18181967252893	Multiple replicons	2734925	0.271783775854481	1	PTU-Bac42	4.43565328532642
Klebsiella	mobilizable	MOBC	2.18142443054692	Single replicons	5323040	0.551753819668603	1	PTU-E4	3.96820266814285
Enterococcus	non-mobilizable	No MOB	2.17915652711824	Multiple replicons	2718175	0.34872060857538	9	PTU-Lab49	4.7164707937258
Enterococcus	non-mobilizable	No MOB	2.1776719186588	Multiple replicons	2796800	0.352361222044728	6	PTU-Lab15	4.60275430719432
Staphylococcus	non-mobilizable	No MOB	2.17720699844634	Multiple replicons	2606218	0.312044049997677	1	PTU-Bac16	4.63389244315981
Escherichia	conjugative	MOBP	2.17715718575431	Single replicons	5099687	49.9680695465876	3	PTU-I1	4.68612661260542
Escherichia	conjugative	MOBP	2.17670580849414	Single replicons	5042704	42.3948486545239	2	PTU-I2	4.78334606747668
Bacillus	conjugative	MOBP	2.176173713925	Single replicons	5209654	0.325383473527956	2	PTU-Bac37	5.25980882295463
Klebsiella	non-mobilizable	No MOB	2.17500491548139	Single replicons	5210190	0.512926577042399	4	PTU-E11	3.28645646974698
Escherichia	mobilizable	Multiple MOB	2.17396739603173	Multiple replicons	5302688	47.159023228112	3	PTU-E48	4.87826320991339
Klebsiella	mobilizable	No MOB	2.17359177203089	Single replicons	5402147	0.537042917511419	4	PTU-E56	4.61213723012458
Bacillus	conjugative	MOBP	2.17277891475053	Single replicons	5228141	0.330636643994761	2	PTU-Bac8	4.97627659675634
Klebsiella	conjugative	Multiple MOB	2.17234127330121	Single replicons	5533215	0.524565173204797	6	PTU-C	5.13911052374991
Escherichia	conjugative	MOBP	2.17189572799358	Single replicons	4669790	50.0254092064055	5	PTU-I1	4.92744735878108
Enterobacter	conjugative	MOBF	2.1702669495703	Single replicons	4701715	52.7383653119032	3	PTU-N1	4.89221151239078
Klebsiella	non-mobilizable	No MOB	2.16860026634621	Single replicons	5513883	0.52844227835857	7	PTU-E13	4.73044310295647
Klebsiella	conjugative	MOBP	2.16816388357264	Single replicons	5387681	0.526868453521644	3	PTU-L/M	4.88187517237167
Staphylococcus	conjugative	MOBP	2.1679378967832	Single replicons	2870100	0.303933083159071	2	PTU-Bac7	4.54293740823262
Escherichia	mobilizable	MOBQ	2.16691875916989	Single replicons	5126687	49.4351669941061	7	PTU-E10	3.6098077693287
Escherichia	conjugative	Multiple MOB	2.16547769976276	Single replicons	4896746	52.3882925553282	4	PTU-C	5.02955827218373
Enterococcus	conjugative	MOBP	2.16476331581766	Single replicons	2875677	0.318151936277882	8	PTU-Lab5	4.81563750950803
Klebsiella	mobilizable	No MOB	2.16291618917309	Single replicons	5319234	0.548531518624642	2	PTU-E56	4.59204344962936
Klebsiella	conjugative	MOBP	2.1617566032409	Single replicons	5329477	0.46830336560627	4	PTU-X3	4.63728954767818
Klebsiella	mobilizable	MOBC	2.16155672308139	Single replicons	5329474	0.537034320915224	4	PTU-E4	4.13468699255685
Klebsiella	conjugative	Multiple MOB	2.15764507803157	Multiple replicons	5537943	0.531304147511593	5	PTU-FK	5.30034761752027
Acinetobacter	non-mobilizable	No MOB	2.15539592661633	Single replicons	3996158	0.343742850606269	1	PTU-Pse7	3.94161080215363
Enterococcus	non-mobilizable	No MOB	2.15528243391064	Single replicons	2796800	0.350841501756982	6	PTU-Bac45	4.03398636523961
Klebsiella	mobilizable	MOBC	2.15171361596682	Single replicons	5308211	0.536999566411331	4	PTU-E4	4.14107332626748
Klebsiella	conjugative	Multiple MOB	2.15137977834842	Multiple replicons	5284036	0.521110304538698	4	PTU-FK	5.16030342581712
Staphylococcus	mobilizable	MOBV	2.15135924751098	Multiple replicons	2810065	0.28603582481478	1	PTU-Bac18	4.32890940487119
Escherichia	conjugative	MOBP	2.14951821936078	Single replicons	4763166	46.6541019475315	4	PTU-X3	4.66427520850508
Klebsiella	non-mobilizable	No MOB	2.14806252091697	Single replicons	5403218	0.501250490388388	8	PTU-E64	4.61048981812519
Escherichia	conjugative	MOBF	2.14381989164075	Multiple replicons	4783018	50.9995965753732	3	PTU-FE	4.64951009915197
Salmonella	conjugative	MOBP	2.14155757747819	Single replicons	4966880	0.500441243954958	2	PTU-I1	4.92935249912549
Klebsiella	conjugative	Multiple MOB	2.1400863257093	Multiple replicons	5259821	0.527820770936534	6	PTU-FK	5.38893735480324
Enterococcus	non-mobilizable	No MOB	2.13960463034283	Single replicons	2801313	0.364556293721677	5	PTU-Lab15	4.35658032864026
Escherichia	conjugative	MOBF	2.13946659652179	Single replicons	5323817	49.6235447347676	4	PTU-E41	4.9421420432193
Escherichia	non-mobilizable	No MOB	2.13894944831643	Multiple replicons	5458850	47.5959412976202	1	PTU-E5	4.96726240860935
Klebsiella	conjugative	MOBP	2.13475188982907	Single replicons	5452031	0.528488908305422	2	PTU-B/O/K/Z	5.01285830644989
Klebsiella	mobilizable	No MOB	2.13334656908356	Multiple replicons	5297118	0.506799485141866	6	PTU-R	4.95107025316881
Escherichia	conjugative	MOBF	2.13269626473955	Single replicons	5295151	51.9063034535405	2	PTU-FE	4.84965891612969
Klebsiella	conjugative	MOBF	2.1319021535458	Multiple replicons	5322544	0.541215637960708	5	PTU-E42	5.02665989826
Staphylococcus	mobilizable	No MOB	2.12962785602016	Multiple replicons	2780286	0.305206794682422	2	PTU-Bac17	4.43264866001311
Klebsiella	mobilizable	MOBC	2.12936274702455	Single replicons	5309987	0.551646223369916	5	PTU-E4	3.96820266814285
Acinetobacter	conjugative	MOBF	2.1286669829997	Single replicons	3978309	0.336474594777274	2	PTU-Pse5	4.88611266806809
Escherichia	conjugative	MOBP	2.12843824761529	Single replicons	4956558	52.7684389039303	8	PTU-B/O/K/Z	5.00360268858221
Klebsiella	mobilizable	MOBC	2.12745442072691	Single replicons	5598884	0.550596421471173	3	PTU-E4	4.00259798071991
Klebsiella	conjugative	MOBP	2.12681242655246	Single replicons	5330888	0.509346917921438	5	PTU-L/M	4.82312195567641
Escherichia	conjugative	MOBP	2.1243187887863	Single replicons	4784280	46.4562845345196	7	PTU-X1	4.70010636789154
Salmonella	conjugative	MOBF	2.12209729504961	Multiple replicons	4711862	0.51527697605446	6	PTU-FE	4.70104098624657
Escherichia	mobilizable	MOBP	2.12152648025652	Single replicons	5289055	48.8024525771221	7	PTU-E1	3.71758729685546
Escherichia	non-mobilizable	No MOB	2.11954315559545	Multiple replicons	5425421	47.9318657949868	1	PTU-E5	4.9776733156478
Escherichia	conjugative	MOBF	2.11914656251523	Multiple replicons	5039657	51.9875964440693	2	PTU-FE	5.03743048227539
Salmonella	non-mobilizable	No MOB	2.1176269060594	Single replicons	4647585	0.517673310956515	3	PTU-L/M	4.72696344007602
Enterococcus	mobilizable	Multiple MOB	2.11733784611591	Multiple replicons	2836336	0.348316228351507	2	PTU-Bac45	4.7949061065168
Escherichia	conjugative	MOBP	2.11687341908401	Single replicons	5202260	49.6548014971407	2	PTU-I1	4.95955174628784
Escherichia	conjugative	Multiple MOB	2.11299086072985	Single replicons	4856360	52.5122913563089	7	PTU-C	5.32244052175736
Klebsiella	conjugative	Multiple MOB	2.11190975531744	Multiple replicons	5341124	0.541828066033815	4	PTU-FK	5.08027284747072
Staphylococcus	mobilizable	MOBV	2.10877732401729	Multiple replicons	2867357	0.299403536178371	2	PTU-Bac45	4.44972517494905
Klebsiella	conjugative	MOBF	2.10563545386406	Single replicons	5965763	0.543428587548309	6	PTU-N1	4.8506339841081
Klebsiella	conjugative	Multiple MOB	2.10562367647766	Single replicons	5992775	0.544114806946652	6	PTU-E42	4.82809894658723
Bacillus	conjugative	MOBP	2.10408657739097	Single replicons	5229859	0.325319631186321	2	PTU-Bac37	5.25952698569551
Staphylococcus	conjugative	MOBQ	2.10181313733224	Single replicons	2722643	0.279447239644359	1	PTU-Bac44	4.46266747636857
Pseudomonas	conjugative	Multiple MOB	2.1007557778	Single replicons	6557569	0.560058042672113	1	PTU-Pse12	4.87173634895783
Bacillus	conjugative	MOBP	2.09934466305485	Single replicons	5229224	0.330587490771016	2	PTU-Bac8	4.97685414657622
Enterococcus	conjugative	MOBV	2.0984935666087	Single replicons	2469207	0.348655775137956	3	PTU-Bac45	4.5656943723223
Enterococcus	non-mobilizable	No MOB	2.09807196394644	Multiple replicons	2875522	0.351939173792388	6	PTU-Lab15	4.64662914791514
Klebsiella	conjugative	MOBF	2.09523727979506	Multiple replicons	5439290	0.517650499758387	4	PTU-FE	4.89563245955438
Enterobacter	mobilizable	No MOB	2.09456582376528	Single replicons	4838055	51.5030060120241	8	PTU-E52	3.39707054995941
Escherichia	conjugative	MOBF	2.09275653766764	Multiple replicons	4954933	50.7115811463638	5	PTU-FE	4.83841457896324
Escherichia	conjugative	MOBF	2.09239595213053	Multiple replicons	5389834	52.2682613059643	2	PTU-FE	4.84964663717122
Escherichia	conjugative	Multiple MOB	2.09193041663277	Multiple replicons	4940441	51.0558434787942	1	PTU-FE	5.21230748510637
Escherichia	conjugative	MOBF	2.09165125722254	Multiple replicons	4883746	52.1435488931022	6	PTU-FE	4.86518099138971
Escherichia	conjugative	MOBF	2.09131906832172	Multiple replicons	5106662	52.7541252747864	1	PTU-FE	5.15760181096162
Acinetobacter	conjugative	MOBF	2.08682953531648	Single replicons	3891293	0.333726180671911	2	PTU-Pse5	4.84773302237984
Escherichia	conjugative	MOBP	2.08629625003686	Single replicons	5087166	46.6517905500553	4	PTU-X3	4.66425639158645
Klebsiella	mobilizable	MOBC	2.0841777196565	Single replicons	5279086	0.550596421471173	4	PTU-E4	4.00259798071991
Enterococcus	non-mobilizable	No MOB	2.08381119856001	Single replicons	2804833	0.36378914708639	5	PTU-Lab15	4.49053434580368
Escherichia	conjugative	MOBF	2.08241269174	Multiple replicons	4643903	50.8651014930818	1	PTU-FE	4.88510101779953
Escherichia	non-mobilizable	No MOB	2.08159530300619	Multiple replicons	5395638	47.902710392492	1	PTU-E5	4.97401862918001
Klebsiella	conjugative	Multiple MOB	2.07756381648568	Single replicons	5514199	0.532523982956033	4	PTU-C	5.32231234786756
Klebsiella	conjugative	Multiple MOB	2.07564230006985	Multiple replicons	5284036	0.526511094827424	4	PTU-FK	5.0271293462763
Escherichia	conjugative	MOBP	2.07488236758407	Single replicons	5559392	46.4003625534119	10	PTU-X3	4.66593728522202
Escherichia	conjugative	MOBF	2.07462398717636	Multiple replicons	4978077	50.1919912232584	3	PTU-FE	4.80485471300525
Acinetobacter	conjugative	MOBF	2.07306323688212	Single replicons	4038616	0.335674354580442	3	PTU-Pse5	4.85244339424513
Staphylococcus	mobilizable	MOBV	2.07305530902512	Multiple replicons	2736796	0.283612330551401	1	PTU-Bac18	4.31657835154117
Klebsiella	non-mobilizable	No MOB	2.07026735753469	Single replicons	5483572	0.539122336358961	4	PTU-E59	4.85697647033909
Enterococcus	conjugative	MOBP	2.07006788344992	Single replicons	2765010	0.320525336343391	6	PTU-Lab5	4.81662569593243
Salmonella	conjugative	MOBF	2.06908857896831	Multiple replicons	4857477	0.531272289823598	1	PTU-FS	4.97281819290658
Klebsiella	conjugative	Multiple MOB	2.06887686435855	Multiple replicons	5275216	0.52654980761009	2	PTU-FK	5.32327273124848
Escherichia	conjugative	MOBF	2.06838840055374	Multiple replicons	4800548	53.2480499219969	2	PTU-FE	5.15904054763018
Escherichia	conjugative	MOBP	2.06819149934937	Single replicons	4843422	52.7590083822203	9	PTU-B/O/K/Z	4.9534359033178
Klebsiella	mobilizable	MOBC	2.06816907788408	Single replicons	5341839	0.537034320915224	5	PTU-E4	4.13468699255685
Escherichia	mobilizable	MOBP	2.0674363112745	Single replicons	4974345	48.578306002708	6	PTU-E1	3.82262567877414
Klebsiella	conjugative	Multiple MOB	2.06635806269645	Multiple replicons	5389848	0.51634669998864	2	PTU-FK	5.34257071052832
Escherichia	conjugative	MOBF	2.06498528970343	Multiple replicons	5195434	51.4610089928532	1	PTU-FE	5.18091686692942
Klebsiella	conjugative	MOBP	2.06295359386311	Single replicons	5331532	0.512226957492648	7	PTU-L/M	4.80338199532649
Escherichia	non-mobilizable	No MOB	2.06206070278144	Multiple replicons	5459302	47.6029760621091	2	PTU-E5	4.96726709155979
Klebsiella	conjugative	MOBF	2.05879150972431	Multiple replicons	6217725	0.541770920825781	5	PTU-FV	5.05348180408029
Enterococcus	conjugative	MOBQ	2.05843536964472	Single replicons	2890864	0.344726039621631	2	PTU-Lab13	4.52657187285121
Enterococcus	non-mobilizable	No MOB	2.05536941537482	Single replicons	2831554	0.357098879448344	5	PTU-Lab15	4.60857951482619
Bacillus	conjugative	MOBP	2.0548858188877	Single replicons	5219451	0.325337586975056	2	PTU-Bac37	5.25960582301438
Staphylococcus	mobilizable	MOBV	2.05145679204826	Multiple replicons	2745953	0.283646888567294	2	PTU-Bac18	4.31659930209386
Escherichia	conjugative	MOBF	2.0511713029869	Single replicons	4890300	51.8948908333103	2	PTU-FE	4.86008634238205
Klebsiella	conjugative	MOBF	2.05114226199092	Multiple replicons	5382888	0.536164924802447	5	PTU-E42	5.09876828644944
Bacillus	conjugative	MOBP	2.04999085222369	Multiple replicons	5607377	0.322346140371365	6	PTU-Bac28	4.83571593101373
Enterobacter	conjugative	MOBP	2.04859786323568	Single replicons	4845357	51.2753242967497	3	PTU-L/M	4.79062992876574
Escherichia	conjugative	MOBP	2.04665746766587	Multiple replicons	4800993	40.9951693684616	2	PTU-X1	4.52818369193201
Escherichia	conjugative	Multiple MOB	2.04573460948906	Multiple replicons	4963886	51.7607960993129	1	PTU-FE	5.20515562492487
Bacillus	conjugative	MOBP	2.04512181267811	Single replicons	5228443	0.330538682190163	2	PTU-Bac8	4.97691827139305
Klebsiella	conjugative	MOBF	2.0442749851314	Single replicons	5465659	0.487194960052137	5	PTU-N3	4.617304450563
Staphylococcus	mobilizable	No MOB	2.04124583475552	Multiple replicons	2814048	0.282433330169878	1	PTU-Bac42	4.32374697571501
Klebsiella	conjugative	Multiple MOB	2.03987285474578	Multiple replicons	5245448	0.524117915782119	5	PTU-FK	5.41579272296046
Escherichia	conjugative	MOBF	2.03933560049119	Multiple replicons	5078198	52.8525533072519	3	PTU-FE	4.88758354556686
Acinetobacter	non-mobilizable	No MOB	2.03931585226383	Single replicons	4040202	0.343257633380419	3	PTU-Pse6	3.96392942202656
Escherichia	non-mobilizable	No MOB	2.03715559676181	Multiple replicons	5598953	48.1317998134908	2	PTU-E5	4.98457231562163
Klebsiella	conjugative	Multiple MOB	2.03642370487963	Single replicons	5383248	0.529710806401492	2	PTU-C	5.31376812245877
Escherichia	conjugative	MOBF	2.03629630671787	Multiple replicons	4795218	50.8485280088145	3	PTU-FE	4.87170717250069
Klebsiella	conjugative	MOBP	2.03568942999831	Single replicons	5329123	0.509346917921438	5	PTU-L/M	4.82312195567641
Bacillus	conjugative	MOBP	2.03533696634065	Single replicons	5203814	0.33050346965894	2	PTU-Bac8	4.9769091112846
Bacillus	conjugative	MOBQ	2.03275370703876	Single replicons	5607377	0.304223641016362	6	PTU-Bac27	4.88859504913915
Escherichia	conjugative	MOBP	2.03143341424506	Single replicons	5518535	40.0459236189923	3	PTU-E28	4.57851314314216
Escherichia	conjugative	MOBP	2.0292256909526	Single replicons	4894694	46.6541019475315	12	PTU-X3	4.66427520850508
Klebsiella	conjugative	MOBF	2.0281667636528	Multiple replicons	5394691	0.516716519074071	6	PTU-FE	4.83165865201684
Escherichia	conjugative	Multiple MOB	2.02637752811005	Multiple replicons	5037322	50.4851769005387	1	PTU-FE	5.10368059640718
Klebsiella	conjugative	Multiple MOB	2.02418395175672	Multiple replicons	5860928	0.516603422251689	23	PTU-FK	5.15160884565764
Klebsiella	conjugative	MOBF	2.02376165649053	Single replicons	6098147	0.527247608607511	3	PTU-N1	4.82342858020412
Enterococcus	non-mobilizable	No MOB	2.02214071151409	Multiple replicons	2824869	0.351423058369513	5	PTU-Lab15	4.57187180719717
Escherichia	conjugative	Multiple MOB	2.02101423377157	Multiple replicons	5107215	52.0386594453024	2	PTU-FE	5.14770414292547
Escherichia	conjugative	MOBP	2.01991355305795	Single replicons	5173861	51.4252125986656	7	PTU-L/M	4.81623466949106
Staphylococcus	mobilizable	MOBV	2.0188701185195	Multiple replicons	2803577	0.28603582481478	1	PTU-Bac18	4.32890940487119
Escherichia	conjugative	MOBP	2.01658792038311	Multiple replicons	5201262	41.0945631712989	1	PTU-X1	4.55779583360563
Escherichia	conjugative	Multiple MOB	2.01640361265362	Single replicons	4828093	52.7316567609298	6	PTU-B/O/K/Z	4.97569827785455
Escherichia	conjugative	Multiple MOB	2.01629202378642	Multiple replicons	4829602	51.4358703312192	2	PTU-FE	5.16901573475625
Enterococcus	conjugative	MOBV	2.01600630544852	Single replicons	2722678	0.361205454453287	2	PTU-Bac45	4.5960910402416
Escherichia	mobilizable	MOBP	2.01587567614205	Single replicons	5198840	50.6080316742081	2	PTU-E14	3.84954225200502
Klebsiella	conjugative	Multiple MOB	2.01587157504921	Multiple replicons	5291863	0.529546793581807	4	PTU-FK	5.11624568103947
Enterobacter	conjugative	Multiple MOB	2.01553186787215	Multiple replicons	4639926	52.9231639409809	2	PTU-E50	5.01090601901804
Klebsiella	conjugative	MOBP	2.01491022298386	Single replicons	5347743	0.509346917921438	5	PTU-L/M	4.82312195567641
Klebsiella	non-mobilizable	No MOB	2.01404884966693	Single replicons	5394870	0.565661478599222	7	PTU-E11	3.31302311032324
